species_slug,filename,specimen,view,cause,detail,cdn_status,displayed_as,filename_name_differs,family,common_name,image_url,species_page_url
pleromella-opter,Pleromella opter-A-D.jpg,A,dorsal,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,browse identify similar,,Noctuidae,,https://moths.pnwinsects.org/pleromella-opter/Pleromella%20opter-A-D.jpg,https://moths.pnwinsects.org/species/pleromella-opter/
pleromelloida-bonuscula,Pleromelloida bonuscula-A-D.jpg,A,dorsal,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,browse identify similar,,Noctuidae,,https://moths.pnwinsects.org/pleromelloida-bonuscula/Pleromelloida%20bonuscula-A-D.jpg,https://moths.pnwinsects.org/species/pleromelloida-bonuscula/
pleromelloida-cinerea,Pleromelloida cinerea-A-D.jpg,A,dorsal,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,browse identify similar,,Noctuidae,Ashy Pleromelloida Moth,https://moths.pnwinsects.org/pleromelloida-cinerea/Pleromelloida%20cinerea-A-D.jpg,https://moths.pnwinsects.org/species/pleromelloida-cinerea/
pleromelloida-conserta,Pleromelloida conserta-A-D.jpg,A,dorsal,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,browse identify similar,,Noctuidae,,https://moths.pnwinsects.org/pleromelloida-conserta/Pleromelloida%20conserta-A-D.jpg,https://moths.pnwinsects.org/species/pleromelloida-conserta/
pleromelloida-conserta,Pleromelloida conserta-B-D.jpg,B,dorsal,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,browse,,Noctuidae,,https://moths.pnwinsects.org/pleromelloida-conserta/Pleromelloida%20conserta-B-D.jpg,https://moths.pnwinsects.org/species/pleromelloida-conserta/
plusia-nichollae,Plusia nichollae-A-D.jpg,A,dorsal,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,browse identify similar,,Noctuidae,,https://moths.pnwinsects.org/plusia-nichollae/Plusia%20nichollae-A-D.jpg,https://moths.pnwinsects.org/species/plusia-nichollae/
plusia-putnami,Plusia putnami-A-D.jpg,A,dorsal,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,browse identify similar,,Noctuidae,Putnam's Looper Moth,https://moths.pnwinsects.org/plusia-putnami/Plusia%20putnami-A-D.jpg,https://moths.pnwinsects.org/species/plusia-putnami/
plusia-venusta,Plusia venusta-A-D.jpg,A,dorsal,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,browse identify,,Noctuidae,White-streaked Looper Moth,https://moths.pnwinsects.org/plusia-venusta/Plusia%20venusta-A-D.jpg,https://moths.pnwinsects.org/species/plusia-venusta/
polia-discalis,Polia discalis-A-D.jpg,A,dorsal,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,browse identify similar,,Noctuidae,,https://moths.pnwinsects.org/polia-discalis/Polia%20discalis-A-D.jpg,https://moths.pnwinsects.org/species/polia-discalis/
polia-imbrifera,Polia imbrifera-A-D.jpg,A,dorsal,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,browse identify similar,,Noctuidae,Cloudy Arches Moth,https://moths.pnwinsects.org/polia-imbrifera/Polia%20imbrifera-A-D.jpg,https://moths.pnwinsects.org/species/polia-imbrifera/
polia-nimbosa,Polia nimbosa-A-D.jpg,A,dorsal,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,browse identify similar,,Noctuidae,Stormy Arches Moth,https://moths.pnwinsects.org/polia-nimbosa/Polia%20nimbosa-A-D.jpg,https://moths.pnwinsects.org/species/polia-nimbosa/
polia-nugatis,Polia nugatis-A-D.jpg,A,dorsal,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,browse identify similar,,Noctuidae,,https://moths.pnwinsects.org/polia-nugatis/Polia%20nugatis-A-D.jpg,https://moths.pnwinsects.org/species/polia-nugatis/
polia-piniae,Polia piniae-A-D.jpg,A,dorsal,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,browse identify similar,,Noctuidae,Polia Moth,https://moths.pnwinsects.org/polia-piniae/Polia%20piniae-A-D.jpg,https://moths.pnwinsects.org/species/polia-piniae/
polia-propodea,Polia propodea-A-D.jpg,A,dorsal,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,browse identify similar,,Noctuidae,,https://moths.pnwinsects.org/polia-propodea/Polia%20propodea-A-D.jpg,https://moths.pnwinsects.org/species/polia-propodea/
polia-purpurissata,Polia purpurissata-A-D.jpg,A,dorsal,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,browse identify,,Noctuidae,Purple Arches Moth,https://moths.pnwinsects.org/polia-purpurissata/Polia%20purpurissata-A-D.jpg,https://moths.pnwinsects.org/species/polia-purpurissata/
polia-richardsoni,Polia richardsoni-A-D.jpg,A,dorsal,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,browse identify similar,,Noctuidae,,https://moths.pnwinsects.org/polia-richardsoni/Polia%20richardsoni-A-D.jpg,https://moths.pnwinsects.org/species/polia-richardsoni/
polia-rogenhoferi,Polia rogenhoferi-A-D.jpg,A,dorsal,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,browse identify similar,,Noctuidae,,https://moths.pnwinsects.org/polia-rogenhoferi/Polia%20rogenhoferi-A-D.jpg,https://moths.pnwinsects.org/species/polia-rogenhoferi/
polychrysia-esmeralda,Polychrysia esmeralda-A-D.jpg,A,dorsal,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,browse identify,,Noctuidae,,https://moths.pnwinsects.org/polychrysia-esmeralda/Polychrysia%20esmeralda-A-D.jpg,https://moths.pnwinsects.org/species/polychrysia-esmeralda/
polychrysia-morigera,Polychrysia morigera-A-D.jpg,A,dorsal,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,browse identify,,Noctuidae,,https://moths.pnwinsects.org/polychrysia-morigera/Polychrysia%20morigera-A-D.jpg,https://moths.pnwinsects.org/species/polychrysia-morigera/
ponometia-binocula,Ponometia binocula-A-D.jpg,A,dorsal,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,browse identify similar,,Noctuidae,Prairie Bird-dropping Moth,https://moths.pnwinsects.org/ponometia-binocula/Ponometia%20binocula-A-D.jpg,https://moths.pnwinsects.org/species/ponometia-binocula/
ponometia-candefacta,Ponometia candefacta-A-D.jpg,A,dorsal,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,browse identify similar,,Noctuidae,Olive-shaded Bird-dropping Moth,https://moths.pnwinsects.org/ponometia-candefacta/Ponometia%20candefacta-A-D.jpg,https://moths.pnwinsects.org/species/ponometia-candefacta/
ponometia-elegantula,Ponometia elegantula-A-D.jpg,A,dorsal,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,browse identify similar,,Noctuidae,Arizona Bird-dropping Moth,https://moths.pnwinsects.org/ponometia-elegantula/Ponometia%20elegantula-A-D.jpg,https://moths.pnwinsects.org/species/ponometia-elegantula/
ponometia-fumata,Ponometia fumata-A-D.jpg,A,dorsal,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,browse identify similar,,Noctuidae,,https://moths.pnwinsects.org/ponometia-fumata/Ponometia%20fumata-A-D.jpg,https://moths.pnwinsects.org/species/ponometia-fumata/
ponometia-nigra,Ponometia nigra-A-D.jpg,A,dorsal,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,browse identify similar,,Noctuidae,,https://moths.pnwinsects.org/ponometia-nigra/Ponometia%20nigra-A-D.jpg,https://moths.pnwinsects.org/species/ponometia-nigra/
ponometia-semiflava,Ponometia semiflava-A-D.jpg,A,dorsal,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,browse identify,,Noctuidae,Half-yellow Moth,https://moths.pnwinsects.org/ponometia-semiflava/Ponometia%20semiflava-A-D.jpg,https://moths.pnwinsects.org/species/ponometia-semiflava/
ponometia-sutrix,Ponometia sutrix-A-D.jpg,A,dorsal,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,browse identify similar,,Noctuidae,,https://moths.pnwinsects.org/ponometia-sutrix/Ponometia%20sutrix-A-D.jpg,https://moths.pnwinsects.org/species/ponometia-sutrix/
ponometia-tortricina,Ponometia tortricina-A-D.jpg,A,dorsal,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,browse identify similar,,Noctuidae,,https://moths.pnwinsects.org/ponometia-tortricina/Ponometia%20tortricina-A-D.jpg,https://moths.pnwinsects.org/species/ponometia-tortricina/
prognorisma-substrigata,Prognorisma substrigata-A-D.jpg,A,dorsal,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,browse identify similar,,Noctuidae,,https://moths.pnwinsects.org/prognorisma-substrigata/Prognorisma%20substrigata-A-D.jpg,https://moths.pnwinsects.org/species/prognorisma-substrigata/
pronoctua-craboi,Pronoctua craboi-A-D.jpg,A,dorsal,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,browse identify similar,,Noctuidae,,https://moths.pnwinsects.org/pronoctua-craboi/Pronoctua%20craboi-A-D.jpg,https://moths.pnwinsects.org/species/pronoctua-craboi/
pronoctua-peabodyae,Pronoctua peabodyae-A-D.jpg,A,dorsal,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,browse identify similar,,Noctuidae,,https://moths.pnwinsects.org/pronoctua-peabodyae/Pronoctua%20peabodyae-A-D.jpg,https://moths.pnwinsects.org/species/pronoctua-peabodyae/
pronoctua-pyrophiloides,Pronoctua pyrophiloides-A-D.jpg,A,dorsal,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,browse identify similar,,Noctuidae,,https://moths.pnwinsects.org/pronoctua-pyrophiloides/Pronoctua%20pyrophiloides-A-D.jpg,https://moths.pnwinsects.org/species/pronoctua-pyrophiloides/
pronoctua-typica,Pronoctua typica-A-D.jpg,A,dorsal,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,browse identify similar,,Noctuidae,,https://moths.pnwinsects.org/pronoctua-typica/Pronoctua%20typica-A-D.jpg,https://moths.pnwinsects.org/species/pronoctua-typica/
properigea-albimacula,Properigea albimacula-A-D.jpg,A,dorsal,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,browse identify similar,,Noctuidae,White-spotted Properigea Moth,https://moths.pnwinsects.org/properigea-albimacula/Properigea%20albimacula-A-D.jpg,https://moths.pnwinsects.org/species/properigea-albimacula/
properigea-niveirena,Properigea niveirena-A-D.jpg,A,dorsal,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,browse identify,,Noctuidae,,https://moths.pnwinsects.org/properigea-niveirena/Properigea%20niveirena-A-D.jpg,https://moths.pnwinsects.org/species/properigea-niveirena/
proserpinus-clarkiae,Proserpinus clarkiae-A-D.jpg,A,dorsal,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,browse identify,,Sphingidae,Clark's Day Sphinx Moth,https://moths.pnwinsects.org/proserpinus-clarkiae/Proserpinus%20clarkiae-A-D.jpg,https://moths.pnwinsects.org/species/proserpinus-clarkiae/
proserpinus-flavofasciata,Proserpinus flavofasciata-A-D.jpg,A,dorsal,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,browse identify,,Sphingidae,Yellow-banded Day Sphinx Moth,https://moths.pnwinsects.org/proserpinus-flavofasciata/Proserpinus%20flavofasciata-A-D.jpg,https://moths.pnwinsects.org/species/proserpinus-flavofasciata/
proserpinus-lucidus,Proserpinus lucidus-A-D.jpg,A,dorsal,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,browse identify,,Sphingidae,Bear Sphinx Moth,https://moths.pnwinsects.org/proserpinus-lucidus/Proserpinus%20lucidus-A-D.jpg,https://moths.pnwinsects.org/species/proserpinus-lucidus/
protodeltote-albidula,Protodeltote albidula-A-D.jpg,A,dorsal,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,browse identify,,Noctuidae,Pale Glyph Moth,https://moths.pnwinsects.org/protodeltote-albidula/Protodeltote%20albidula-A-D.jpg,https://moths.pnwinsects.org/species/protodeltote-albidula/
protogygia-album,Protogygia album-A-D.jpg,A,dorsal,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,browse identify similar,,Noctuidae,,https://moths.pnwinsects.org/protogygia-album/Protogygia%20album-A-D.jpg,https://moths.pnwinsects.org/species/protogygia-album/
protogygia-arena,Protogygia arena-A-D.jpg,A,dorsal,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,browse identify similar,,Noctuidae,,https://moths.pnwinsects.org/protogygia-arena/Protogygia%20arena-A-D.jpg,https://moths.pnwinsects.org/species/protogygia-arena/
protogygia-comstocki,Protogygia comstocki-A-D.jpg,A,dorsal,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,browse identify similar,,Noctuidae,,https://moths.pnwinsects.org/protogygia-comstocki/Protogygia%20comstocki-A-D.jpg,https://moths.pnwinsects.org/species/protogygia-comstocki/
protogygia-enalaga,Protogygia enalaga-A-D.jpg,A,dorsal,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,browse identify similar,,Noctuidae,,https://moths.pnwinsects.org/protogygia-enalaga/Protogygia%20enalaga-A-D.jpg,https://moths.pnwinsects.org/species/protogygia-enalaga/
protogygia-lagena,Protogygia lagena-A-D.jpg,A,dorsal,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,browse identify similar,,Noctuidae,,https://moths.pnwinsects.org/protogygia-lagena/Protogygia%20lagena-A-D.jpg,https://moths.pnwinsects.org/species/protogygia-lagena/
protogygia-milleri,Protogygia milleri-A-D.jpg,A,dorsal,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,browse identify,,Noctuidae,,https://moths.pnwinsects.org/protogygia-milleri/Protogygia%20milleri-A-D.jpg,https://moths.pnwinsects.org/species/protogygia-milleri/
protogygia-postera,Protogygia postera-A-D.jpg,A,dorsal,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,browse identify similar,,Noctuidae,,https://moths.pnwinsects.org/protogygia-postera/Protogygia%20postera-A-D.jpg,https://moths.pnwinsects.org/species/protogygia-postera/
protolampra-rufipectus,Protolampra rufipectus-A-D.jpg,A,dorsal,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,browse identify similar,,Noctuidae,,https://moths.pnwinsects.org/protolampra-rufipectus/Protolampra%20rufipectus-A-D.jpg,https://moths.pnwinsects.org/species/protolampra-rufipectus/
protoperigea-anotha,Protoperigea anotha-A-D.jpg,A,dorsal,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,browse identify similar,,Noctuidae,,https://moths.pnwinsects.org/protoperigea-anotha/Protoperigea%20anotha-A-D.jpg,https://moths.pnwinsects.org/species/protoperigea-anotha/
protoperigea-posticata,Protoperigea posticata-A-D.jpg,A,dorsal,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,browse identify similar,,Noctuidae,,https://moths.pnwinsects.org/protoperigea-posticata/Protoperigea%20posticata-A-D.jpg,https://moths.pnwinsects.org/species/protoperigea-posticata/
